"","np","time","value","q025","q25","q50","q75","q975"
"23",4,21,1.73510306631937,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"24",4,28,1.27264440407974,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"25",4,35,1.32068171636762,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"26",5,7,1.93967356484781,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"27",5,14,1.89815864150187,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"28",5,21,1.17254589440139,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"29",5,28,0.750995145340415,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"30",5,35,0.419425073728666,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"31",6,7,0.678924090916593,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"32",6,14,2.60796986631892,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"33",6,21,0.70085255245131,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
