"","np","time","value","q025","q25","q50","q75","q975","Y"
"584",9,308,71663.5038587762,70448.6030725586,78829.4886570231,90552.8665911199,99795.5497701313,113155.720661221,89785
"585",9,315,151404.879944599,96581.1290644843,112444.967921263,124606.520718642,148460.738890027,175255.115860696,126048
"586",9,322,210316.764380738,161200.409738001,178795.930890817,195698.03985571,210432.181903844,227423.582628317,204659
"587",9,329,256201.150886972,213828.011596299,240260.796225978,258718.929346964,286096.742279627,327687.431485895,246495
"588",9,336,341196.869282378,261304.377074808,317606.021295445,354233.246750581,391787.952473932,436237.335138427,361941
"589",9,343,269973.233975441,267936.122426333,285863.907126784,340238.086406845,370919.376078922,423053.779276871,345065
"590",9,350,325014.917129344,203760.471106497,240371.76650667,274502.02947666,303748.502511471,348554.73648244,274715
"591",9,357,224469.058055399,164196.16155835,189031.835548446,207630.393963128,224655.396823629,277436.489392145,205354
"592",9,364,149983.270427615,112535.289196784,134401.33944077,149587.557707474,161895.314357315,210566.399398554,149628
"593",9,371,90126.9247988885,87473.8906820217,90873.8159639172,113657.724771687,128436.451893203,133505.600707007,109494
"594",9,378,73735.3560978791,60643.8409927011,70144.3653835272,75007.2284556677,83660.3615953188,98954.2761389858,77766
"595",9,385,76970.5150705505,59244.7627968117,64732.7789334367,68349.8057149557,74858.4172621035,82793.1177426539,68385
"596",9,392,39426.1295427909,33473.791016743,39394.9301172902,45322.5563425196,48417.6236210979,53636.6062201786,47619
"597",9,399,40370.2114221417,26008.8084277053,30979.3555117393,34840.5509594649,37880.9755940895,44087.154382307,34719
"598",9,406,27136.0947044319,23370.4005349611,30283.2586569683,33574.3182869027,35072.7726445877,40335.1111754795,33440
"599",9,413,29046.3309618955,27987.7469204659,28940.6564354136,31394.6348843659,35138.9567194402,44632.2202697141,32802
"600",9,420,31125.0447055155,22505.2711608106,29575.6439190509,31880.8758272632,36346.4339386854,39512.8957713983,31372
"601",10,7,24.878558322838,17.2297294072221,19.2114792273207,22.1580527690424,25.0564890134238,30.0083451119594,23
"602",10,14,7.92966842654274,5.59327152891781,7.06008572855992,7.88077211992701,8.33531555130115,9.37143480604607,7
"603",10,21,9.29984599751615,7.15289045421107,8.14688525871268,9.29729831528219,10.5791111577513,12.8132449169593,9
"604",10,28,50.3925046688505,36.7434507152494,39.4381300170904,48.5575452394042,50.7051297407349,58.658431751048,46
"605",10,35,329.139719853592,241.378059057282,288.294611489069,344.351753726123,432.56257861853,490.479675474094,366
"606",10,42,1999.43681152878,1608.80663891199,1997.62036476922,2164.8497672567,2351.66209260336,2875.23467187598,2249
"607",10,49,5756.27718189973,4715.0503873932,5826.9738777359,6673.78062191391,7405.70868087133,9345.93809150223,6425
"608",10,56,13130.6943218904,12366.2732136506,13916.9487731373,16338.9608173311,17585.4161209844,23452.704260614,16468
"609",10,63,24936.1575727773,18871.6285147295,21692.4978674565,24209.1587848597,27812.5727166089,31178.8106781205,26178
"610",10,70,32237.112853803,21747.512593462,25712.5681147219,27131.0709243392,29206.9910667975,32799.7361215479,27036
"611",10,77,32628.8940300731,21420.8954291238,24329.5057908102,25651.4236913386,26790.9167434999,32412.3872089089,27355
"612",10,84,25066.6270924243,21986.8257436104,25676.5229022708,26825.3888231942,31060.9446742364,34942.7992600906,27950
"613",10,91,32006.778115487,20365.9681738932,25090.5476902283,27415.0404341866,32180.1312132371,34471.8963870095,26739
"614",10,98,15924.0213527296,15071.0535376579,16186.7857941531,18448.5130446386,20909.380596669,23027.2470311907,18900
