"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","sigma.np","sigma.value","beta.np","beta.value","gamma.np","gamma.value","tau.np","tau.value","clock","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"4002",76,350,6.37398464601024e-07,76,350,2713.06689453125,76,350,9.18905698199524e-06,76,350,0.00118992384523153,76,350,888193.4375,1,0.192011818289757,1,0.513250708580017,1,0.0671458542346954,1,0.947449624538422,11378,1,31.4009552001953,1,5.62596225738525
"4003",76,357,9.16740196794746e-08,76,357,2713.06689453125,76,357,5.36924426342011e-06,76,357,0.000695282593369484,76,357,888193.4375,2,0.20920318365097,2,0.49873685836792,2,0.0688427984714508,2,0.965672731399536,11378,2,33.7586212158203,2,5.22145938873291
"4004",76,364,2.57378291725775e-07,76,364,2713.06689453125,76,364,3.13729492518178e-06,76,364,0.000406259525334463,76,364,888193.4375,3,0.20920318365097,3,0.49873685836792,3,0.0688427984714508,3,0.965672731399536,11378,3,33.7586212158203,3,5.22145938873291
"4005",77,7,0.0717433708917883,77,7,999996.9375,77,7,1.44298410415649,77,7,1.2832989692688,77,7,0.28765407204628,4,0.20920318365097,4,0.49873685836792,4,0.0688427984714508,4,0.965672731399536,11378,4,33.7586212158203,4,5.22145938873291
"4006",77,14,0.181189465467475,77,14,999988.125,77,14,5.32631158828735,77,14,4.8361930847168,77,14,1.52677476406097,5,0.194363698363304,5,0.501109957695007,5,0.0724667906761169,5,0.986992120742798,11378,5,29.3096523284912,5,5.35317087173462
"4007",77,21,2.04300411433903,77,21,999955.0625,77,21,19.910795211792,77,21,18.0819301605225,77,21,6.16432666778564,6,0.23031510412693,6,0.476958572864532,6,0.0694579258561134,6,0.967680275440216,11378,6,35.4735565185547,6,3.50020051002502
"4008",77,28,4.55167766355239,77,28,999831.375,77,28,74.4301910400391,77,28,67.5977096557617,77,28,23.5020771026611,7,0.23031510412693,7,0.476958572864532,7,0.0694579258561134,7,0.967680275440216,11378,7,35.4735565185547,7,3.50020051002502
"4009",77,35,50.9985471188794,77,35,999369.375,77,35,278.124328613281,77,35,252.650100708008,77,35,88.3103256225586,8,0.231378361582756,8,0.476485133171082,8,0.0701344907283783,8,0.991111218929291,11378,8,36.0735092163086,8,3.40201830863953
"4010",77,42,20.8045117374013,77,42,997645.25,77,42,1037.74438476562,77,42,943.486083984375,77,42,330.431732177734,9,0.231378361582756,9,0.476485133171082,9,0.0701344907283783,9,0.991111218929291,11378,9,36.0735092163086,9,3.40201830863953
"4011",77,49,304.741382627884,77,49,991243.125,77,49,3850.85791015625,77,49,3512.06323242188,77,49,1233.15539550781,10,0.231378361582756,10,0.476485133171082,10,0.0701344907283783,10,0.991111218929291,11378,10,36.0735092163086,10,3.40201830863953
"4012",77,56,290.359599617403,77,56,967907.6875,77,56,14002.71484375,77,56,12919.63671875,77,56,4573.63818359375,11,0.231378361582756,11,0.476485133171082,11,0.0701344907283783,11,0.991111218929291,11378,11,36.0735092163086,11,3.40201830863953
"4013",77,63,3365.92892451698,77,63,888336.0625,77,63,47347.3203125,77,63,45549.27734375,77,63,16602.646484375,12,0.231378361582756,12,0.476485133171082,12,0.0701344907283783,12,0.991111218929291,11378,12,36.0735092163086,12,3.40201830863953
"4014",77,70,1221.06260849218,77,70,670074.8125,77,70,126623,77,70,139843.46875,77,70,56139.23046875,13,0.2231605052948,13,0.474892824888229,13,0.0683557912707329,13,0.997016131877899,11378,13,34.0102043151855,13,3.90703654289246
"4015",77,77,5946.79830527402,77,77,324695.5,77,77,192254.8125,77,77,304755.78125,77,77,157728.9375,14,0.222532957792282,14,0.490483522415161,14,0.0690931305289268,14,0.943743944168091,11378,14,34.0818786621094,14,4.45109510421753
"4016",77,84,17609.7669086438,77,84,97496.046875,77,84,133249.25,77,84,400270.53125,77,84,326424.40625,15,0.216140627861023,15,0.486574023962021,15,0.0700181052088737,15,0.971765697002411,11378,15,34.0631942749023,15,4.63913154602051
"4017",77,91,1507.04351583283,77,91,27523.224609375,77,91,53099.74609375,77,91,349922.09375,77,91,503772.28125,16,0.225423499941826,16,0.489248424768448,16,0.0720221102237701,16,0.971237003803253,11378,16,33.5253028869629,16,4.23974418640137
"4018",77,98,4351.06595560443,77,98,10281.716796875,77,98,16957.927734375,77,98,247234.09375,77,98,641841.875,17,0.251853823661804,17,0.467381536960602,17,0.0711092054843903,17,0.98047149181366,11378,17,37.0832061767578,17,0.947788834571838
"4019",77,105,158.691615365141,77,105,5306.1123046875,77,105,5266.25830078125,77,105,159050.875,77,105,734598.5625,18,0.231798186898232,18,0.473535150289536,18,0.0743426010012627,18,0.992299139499664,11378,18,33.7551879882812,18,3.26476860046387
"4020",77,112,95.3059685206903,77,112,3498.1416015625,77,112,1767.05871582031,77,112,98321.625,77,112,793018.1875,19,0.231798186898232,19,0.473535150289536,19,0.0743426010012627,19,0.992299139499664,11378,19,33.7551879882812,19,3.26476860046387
"4021",77,119,46.8141204738962,77,119,2710.15600585938,77,119,677.696533203125,77,119,59745.1328125,77,119,828805.9375,20,0.221368387341499,20,0.5014289021492,20,0.0656683221459389,20,0.989213287830353,11378,20,33.0232200622559,20,4.82974147796631
"4022",77,126,23.0292438383031,77,126,2322.25341796875,77,126,299.679748535156,77,126,36027.48828125,77,126,850465.5,21,0.206339433789253,21,0.504546165466309,21,0.0647082850337029,21,0.99089252948761,11378,21,33.4457130432129,21,5.43344831466675
"4023",77,133,1.23783218879101,77,133,2116.07470703125,77,133,148.637649536133,77,133,21647.931640625,77,133,863502.5,22,0.199583128094673,22,0.511212408542633,22,0.0677969306707382,22,0.941234707832336,11378,22,31.9361171722412,22,5.6561074256897
"4024",77,140,4.25663748629906,77,140,2001.19982910156,77,140,79.6184921264648,77,140,12984.8759765625,77,140,871329,23,0.211597189307213,23,0.502634227275848,23,0.0633218884468079,23,0.964554846286774,11378,23,31.6868267059326,23,5.26288795471191
"4025",77,147,0.924502295953513,77,147,1935.33959960938,77,147,44.6812744140625,77,147,7781.54296875,77,147,876021.3125,24,0.209236204624176,24,0.503034770488739,24,0.064402163028717,24,0.943708896636963,11378,24,31.8510150909424,24,5.3363618850708
"4026",77,154,2.80226613748638,77,154,1896.923828125,77,154,25.7620258331299,77,154,4661.02099609375,77,154,878832.625,25,0.212853193283081,25,0.508593857288361,25,0.0650774836540222,25,0.955276727676392,11378,25,31.2982807159424,25,5.38256168365479
"4027",77,161,0.258998293074865,77,161,1874.28271484375,77,161,15.0867404937744,77,161,2791.1142578125,77,161,880516.375,26,0.214227572083473,26,0.483745098114014,26,0.0648700967431068,26,0.979360640048981,11378,26,31.6589756011963,26,4.61916971206665
"4028",77,168,0.352372064227775,77,168,1860.85522460938,77,168,8.91506767272949,77,168,1671.11413574219,77,168,881524.5,27,0.199767604470253,27,0.496819287538528,27,0.0701675191521645,27,0.962178528308868,11378,27,30.9209442138672,27,5.27293300628662
"4029",77,175,0.22291270240777,77,175,1852.86242675781,77,175,5.29589605331421,77,175,1000.44921875,77,175,882128.0625,28,0.199767604470253,28,0.496819287538528,28,0.0701675191521645,28,0.962178528308868,11378,28,30.9209442138672,28,5.27293300628662
"4030",77,182,0.118798688682607,77,182,1848.09387207031,77,182,3.15572834014893,77,182,598.908752441406,77,182,882489.4375,29,0.203522622585297,29,0.512660682201385,29,0.071602575480938,29,0.974724888801575,11378,29,30.3119583129883,29,5.67644357681274
"4031",77,189,0.117096967067121,77,189,1845.2451171875,77,189,1.88389325141907,77,189,358.519287109375,77,189,882705.75,30,0.204142972826958,30,0.504379868507385,30,0.0710559710860252,30,0.974861681461334,11378,30,32.3390083312988,30,5.460205078125
"4032",77,196,0.0841975215127457,77,196,1843.5419921875,77,196,1.12586534023285,77,196,214.613067626953,77,196,882835.1875,31,0.213732570409775,31,0.506597816944122,31,0.066949687898159,31,0.956066429615021,11378,31,32.1598625183105,31,5.30343055725098
"4033",77,203,0.0817898879489049,77,203,1842.52319335938,77,203,0.673284888267517,77,203,128.467987060547,77,203,882912.75,32,0.199021369218826,32,0.505962133407593,32,0.0672901421785355,32,0.975035667419434,11378,32,33.0906372070312,32,5.52158880233765
"4034",77,210,0.0101587829430758,77,210,1841.91357421875,77,210,0.40279096364975,77,210,76.9007797241211,77,210,882959.125,33,0.199021369218826,33,0.505962133407593,33,0.0672901421785355,33,0.975035667419434,11378,33,33.0906372070312,33,5.52158880233765
"4035",77,217,0.060091751489507,77,217,1841.548828125,77,217,0.241024553775787,77,217,46.032527923584,77,217,882986.875,34,0.199021369218826,34,0.505962133407593,34,0.0672901421785355,34,0.975035667419434,11378,34,33.0906372070312,34,5.52158880233765
"4036",77,224,0.00234481875155025,77,224,1841.33044433594,77,224,0.144245758652687,77,224,27.554838180542,77,224,883003.5,35,0.197153806686401,35,0.504330098628998,35,0.0676127076148987,35,0.959000945091248,11378,35,31.9909133911133,35,5.4698052406311
"4037",77,231,0.00586131515052687,77,231,1841.19982910156,77,231,0.086333803832531,77,231,16.4941635131836,77,231,883013.5,36,0.197153806686401,36,0.504330098628998,36,0.0676127076148987,36,0.959000945091248,11378,36,31.9909133911133,36,5.4698052406311
"4038",77,238,0.00496243685668307,77,238,1841.12158203125,77,238,0.0516749694943428,77,238,9.87329959869385,77,238,883019.4375,37,0.197153806686401,37,0.504330098628998,37,0.0676127076148987,37,0.959000945091248,11378,37,31.9909133911133,37,5.4698052406311
"4039",77,245,0.00156207266568485,77,245,1841.07470703125,77,245,0.0309308934956789,77,245,5.91009044647217,77,245,883023,38,0.211627185344696,38,0.490464091300964,38,0.0676914900541306,38,0.967379868030548,11378,38,33.6313056945801,38,4.91578197479248
"4040",77,252,0.00293165507663688,77,252,1841.04675292969,77,252,0.0185145195573568,77,252,3.53773927688599,77,252,883025.125,39,0.204485341906548,39,0.498062759637833,39,0.0663305222988129,39,0.950387418270111,11378,39,32.3221969604492,39,5.28208303451538
"4041",77,259,0.000174127345607007,77,259,1841.02990722656,77,259,0.0110824825242162,77,259,2.11766576766968,77,259,883026.4375,40,0.18272739648819,40,0.530682742595673,40,0.0658983513712883,40,0.949593544006348,11378,40,30.3697948455811,40,5.70988082885742
"4042",77,266,0.000239576463144305,77,266,1841.01989746094,77,266,0.00663383072242141,77,266,1.26761972904205,77,266,883027.1875,41,0.18272739648819,41,0.530682742595673,41,0.0658983513712883,41,0.949593544006348,11378,41,30.3697948455811,41,5.70988082885742
"4043",77,273,9.44839520238913e-06,77,273,1841.01391601562,77,273,0.00397094106301665,77,273,0.758788108825684,77,273,883027.625,42,0.18272739648819,42,0.530682742595673,42,0.0658983513712883,42,0.949593544006348,11378,42,30.3697948455811,42,5.70988082885742
"4044",77,280,0.000281463799579755,77,280,1841.01025390625,77,280,0.00237696850672364,77,280,0.454205125570297,77,280,883027.875,43,0.18272739648819,43,0.530682742595673,43,0.0658983513712883,43,0.949593544006348,11378,43,30.3697948455811,43,5.70988082885742
"4045",77,287,5.40518487518256e-05,77,287,1841.00817871094,77,287,0.00142283330205828,77,287,0.271883934736252,77,287,883028.0625,44,0.204887673258781,44,0.5025315284729,44,0.062962681055069,44,0.979234099388123,11378,44,31.6511383056641,44,5.39792680740356
"4046",77,294,2.60359376845101e-05,77,294,1841.0068359375,77,294,0.00085169670637697,77,294,0.162747755646706,77,294,883028.1875,45,0.204887673258781,45,0.5025315284729,45,0.062962681055069,45,0.979234099388123,11378,45,31.6511383056641,45,5.39792680740356
"4047",77,301,1.04399541802578e-05,77,301,1841.00610351562,77,301,0.000509819132275879,77,301,0.0974196344614029,77,301,883028.25,46,0.213601619005203,46,0.503484666347504,46,0.0644550770521164,46,0.999556124210358,11378,46,33.359676361084,46,5.22388219833374
"4048",77,308,3.34132795606788e-06,77,308,1841.00561523438,77,308,0.000305173947708681,77,308,0.0583146922290325,77,308,883028.25,47,0.224394276738167,47,0.488764315843582,47,0.0656415224075317,47,0.981045782566071,11378,47,34.6104888916016,47,4.28758525848389
"4049",77,315,1.3602774513079e-05,77,315,1841.00537109375,77,315,0.000182674877578393,77,315,0.0349067561328411,77,315,883028.3125,48,0.22666497528553,48,0.472232133150101,48,0.0681094229221344,48,0.990354895591736,11378,48,34.0069198608398,48,3.59524655342102
"4050",77,322,5.53841102871597e-06,77,322,1841.00512695312,77,322,0.000109347842226271,77,322,0.0208949316293001,77,322,883028.3125,49,0.227381065487862,49,0.482108473777771,49,0.0671382173895836,49,0.970662295818329,11378,49,35.172924041748,49,3.8834342956543
"4051",77,329,2.48862968299847e-06,77,329,1841.00512695312,77,329,6.54548275633715e-05,77,329,0.0125075560063124,77,329,883028.3125,50,0.227381065487862,50,0.482108473777771,50,0.0671382173895836,50,0.970662295818329,11378,50,35.172924041748,50,3.8834342956543
"4052",77,336,1.19980846281256e-06,77,336,1841.00500488281,77,336,3.91807843698189e-05,77,336,0.00748693291097879,77,336,883028.3125,51,0.232401862740517,51,0.483814537525177,51,0.0698002874851227,51,0.988862633705139,11378,51,35.8301658630371,51,3.56442642211914
"4053",77,343,7.30171154353042e-07,77,343,1841.00500488281,77,343,2.34533345064847e-05,77,343,0.00448162388056517,77,343,883028.3125,52,0.223527476191521,52,0.494688242673874,52,0.0659632608294487,52,0.9981809258461,11378,52,34.6064605712891,52,4.51791763305664
"4054",77,350,1.56725037809007e-06,77,350,1841.00500488281,77,350,1.4038996596355e-05,77,350,0.00268266792409122,77,350,883028.3125,53,0.21084363758564,53,0.510936737060547,53,0.0647806897759438,53,0.999323308467865,11378,53,32.3321876525879,53,5.50054502487183
"4055",77,357,1.21867432635388e-07,77,357,1841.0048828125,77,357,8.40364191390108e-06,77,357,0.00160582561511546,77,357,883028.3125,54,0.202139541506767,54,0.501955389976501,54,0.0641304925084114,54,0.983919501304626,11378,54,32.3252754211426,54,5.40776205062866
"4056",77,364,2.27917660372641e-07,77,364,1841.0048828125,77,364,5.03035971632926e-06,77,364,0.000961235666181892,77,364,883028.3125,55,0.206265315413475,55,0.50709992647171,55,0.0644811764359474,55,0.971563518047333,11378,55,32.5988693237305,55,5.50120449066162
"4057",78,7,0.124497623305756,78,7,999996.9375,78,7,1.44298410415649,78,7,1.2832989692688,78,7,0.28765407204628,56,0.206265315413475,56,0.50709992647171,56,0.0644811764359474,56,0.971563518047333,11378,56,32.5988693237305,56,5.50120449066162
"4058",78,14,0.162081847773692,78,14,999988.125,78,14,5.32631158828735,78,14,4.8361930847168,78,14,1.52677476406097,57,0.206265315413475,57,0.50709992647171,57,0.0644811764359474,57,0.971563518047333,11378,57,32.5988693237305,57,5.50120449066162
"4059",78,21,4.71338842133496,78,21,999955.0625,78,21,19.910795211792,78,21,18.0819301605225,78,21,6.16432666778564,58,0.206265315413475,58,0.50709992647171,58,0.0644811764359474,58,0.971563518047333,11378,58,32.5988693237305,58,5.50120449066162
"4060",78,28,6.08620574618337,78,28,999831.375,78,28,74.4301910400391,78,28,67.5977096557617,78,28,23.5020771026611,59,0.19825504720211,59,0.518293023109436,59,0.0646397843956947,59,0.982583820819855,11378,59,32.1092262268066,59,5.81806421279907
"4061",78,35,15.5767220726848,78,35,999369.375,78,35,278.124328613281,78,35,252.650100708008,78,35,88.3103256225586,60,0.19825504720211,60,0.518293023109436,60,0.0646397843956947,60,0.982583820819855,11378,60,32.1092262268066,60,5.81806421279907
"4062",78,42,41.2385667756749,78,42,997645.25,78,42,1037.74438476562,78,42,943.486083984375,78,42,330.431732177734,61,0.19825504720211,61,0.518293023109436,61,0.0646397843956947,61,0.982583820819855,11378,61,32.1092262268066,61,5.81806421279907
"4063",78,49,154.844325023521,78,49,991243.125,78,49,3850.85791015625,78,49,3512.06323242188,78,49,1233.15539550781,62,0.194062769412994,62,0.512571811676025,62,0.0653146579861641,62,0.958748519420624,11378,62,31.8307647705078,62,5.64401197433472
"4064",78,56,645.271255285,78,56,967907.6875,78,56,14002.71484375,78,56,12919.63671875,78,56,4573.63818359375,63,0.212322905659676,63,0.513930201530457,63,0.0653773993253708,63,0.986429452896118,11378,63,30.798360824585,63,5.53104305267334
"4065",78,63,4560.71533688155,78,63,888336.0625,78,63,47347.3203125,78,63,45549.27734375,78,63,16602.646484375,64,0.204756632447243,64,0.495382040739059,64,0.0710037723183632,64,0.986321091651917,11378,64,32.6136169433594,64,5.20315074920654
"4066",78,70,3094.27227161089,78,70,670074.8125,78,70,126623,78,70,139843.46875,78,70,56139.23046875,65,0.247092306613922,65,0.473655700683594,65,0.0687529072165489,65,0.985437572002411,11378,65,36.7907257080078,65,1.76233863830566
"4067",78,77,5799.67302083879,78,77,324695.5,78,77,192254.8125,78,77,304755.78125,78,77,157728.9375,66,0.230017185211182,66,0.47575056552887,66,0.0686337351799011,66,0.988408088684082,11378,66,35.7287712097168,66,3.48103857040405
"4068",78,84,5052.29011911243,78,84,97496.046875,78,84,133249.25,78,84,400270.53125,78,84,326424.40625,67,0.230017185211182,67,0.47575056552887,67,0.0686337351799011,67,0.988408088684082,11378,67,35.7287712097168,67,3.48103857040405
