"","time","value","q025","q25","q50","q75","q975","Alpha"
"1137",1137,0.132251903414726,0.132251903414726,0.132251903414726,0.132251903414726,0.132251903414726,0.132251903414726,0.407154286
"1138",1138,0.0667350143194199,0.0667350143194199,0.0667350143194199,0.0667350143194199,0.0667350143194199,0.0667350143194199,0.355660192
"1139",1139,-0.086358442902565,-0.086358442902565,-0.086358442902565,-0.086358442902565,-0.086358442902565,-0.086358442902565,0.75368831
"1140",1140,-0.157976433634758,-0.157976433634758,-0.157976433634758,-0.157976433634758,-0.157976433634758,-0.157976433634758,0.646971538
"1141",1141,-0.112344861030579,-0.112344861030579,-0.112344861030579,-0.112344861030579,-0.112344861030579,-0.112344861030579,0.615187182
"1142",1142,-0.287642985582352,-0.287642985582352,-0.287642985582352,-0.287642985582352,-0.287642985582352,-0.287642985582352,0.543247664
"1143",1143,-0.229457587003708,-0.229457587003708,-0.229457587003708,-0.229457587003708,-0.229457587003708,-0.229457587003708,0.736899708
"1144",1144,-0.205639153718948,-0.205639153718948,-0.205639153718948,-0.205639153718948,-0.205639153718948,-0.205639153718948,0.739661537
"1145",1145,-0.242321878671646,-0.242321878671646,-0.242321878671646,-0.242321878671646,-0.242321878671646,-0.242321878671646,0.622026077
"1146",1146,-0.360657334327698,-0.360657334327698,-0.360657334327698,-0.360657334327698,-0.360657334327698,-0.360657334327698,0.799483745
"1147",1147,-0.229049772024155,-0.229049772024155,-0.229049772024155,-0.229049772024155,-0.229049772024155,-0.229049772024155,0.860903059
"1148",1148,-0.211092337965965,-0.211092337965965,-0.211092337965965,-0.211092337965965,-0.211092337965965,-0.211092337965965,0.748130499
"1149",1149,-0.317346066236496,-0.317346066236496,-0.317346066236496,-0.317346066236496,-0.317346066236496,-0.317346066236496,0.928258558
"1150",1150,0.00803792849183083,0.00803792849183083,0.00803792849183083,0.00803792849183083,0.00803792849183083,0.00803792849183083,1.042886511
"1151",1151,0.0328959673643112,0.0328959673643112,0.0328959673643112,0.0328959673643112,0.0328959673643112,0.0328959673643112,0.935832641
"1152",1152,0.00215461966581643,0.00215461966581643,0.00215461966581643,0.00215461966581643,0.00215461966581643,0.00215461966581643,0.917720115
"1153",1153,0.124225929379463,0.124225929379463,0.124225929379463,0.124225929379463,0.124225929379463,0.124225929379463,0.914317765
"1154",1154,-0.124625116586685,-0.124625116586685,-0.124625116586685,-0.124625116586685,-0.124625116586685,-0.124625116586685,0.912332914
"1155",1155,-0.412259697914124,-0.412259697914124,-0.412259697914124,-0.412259697914124,-0.412259697914124,-0.412259697914124,0.938597058
"1156",1156,-0.0627993941307068,-0.0627993941307068,-0.0627993941307068,-0.0627993941307068,-0.0627993941307068,-0.0627993941307068,0.983463124
"1157",1157,0.149427443742752,0.149427443742752,0.149427443742752,0.149427443742752,0.149427443742752,0.149427443742752,1.087184585
"1158",1158,0.0254777409136295,0.0254777409136295,0.0254777409136295,0.0254777409136295,0.0254777409136295,0.0254777409136295,0.981352987
"1159",1159,-0.144847109913826,-0.144847109913826,-0.144847109913826,-0.144847109913826,-0.144847109913826,-0.144847109913826,1.006388282
"1160",1160,-0.122838906943798,-0.122838906943798,-0.122838906943798,-0.122838906943798,-0.122838906943798,-0.122838906943798,1.085910261
"1161",1161,-0.203234568238258,-0.203234568238258,-0.203234568238258,-0.203234568238258,-0.203234568238258,-0.203234568238258,0.940711138
"1162",1162,-0.200542569160461,-0.200542569160461,-0.200542569160461,-0.200542569160461,-0.200542569160461,-0.200542569160461,0.880842606
"1163",1163,-0.404090881347656,-0.404090881347656,-0.404090881347656,-0.404090881347656,-0.404090881347656,-0.404090881347656,0.835476437
"1164",1164,-0.419962763786316,-0.419962763786316,-0.419962763786316,-0.419962763786316,-0.419962763786316,-0.419962763786316,0.835298022
"1165",1165,-0.230321556329727,-0.230321556329727,-0.230321556329727,-0.230321556329727,-0.230321556329727,-0.230321556329727,1.024612433
"1166",1166,-0.305009961128235,-0.305009961128235,-0.305009961128235,-0.305009961128235,-0.305009961128235,-0.305009961128235,1.057240379
"1167",1167,-0.0195660088211298,-0.0195660088211298,-0.0195660088211298,-0.0195660088211298,-0.0195660088211298,-0.0195660088211298,0.750278956
"1168",1168,-0.0388490371406078,-0.0388490371406078,-0.0388490371406078,-0.0388490371406078,-0.0388490371406078,-0.0388490371406078,0.709169818
"1169",1169,-0.145441368222237,-0.145441368222237,-0.145441368222237,-0.145441368222237,-0.145441368222237,-0.145441368222237,0.517374291
"1170",1170,0.188496366143227,0.188496366143227,0.188496366143227,0.188496366143227,0.188496366143227,0.188496366143227,0.420424172
"1171",1171,0.254657328128815,0.254657328128815,0.254657328128815,0.254657328128815,0.254657328128815,0.254657328128815,0.350725859
"1172",1172,0.126355916261673,0.126355916261673,0.126355916261673,0.126355916261673,0.126355916261673,0.126355916261673,0.076607621
"1173",1173,0.00681325979530811,0.00681325979530811,0.00681325979530811,0.00681325979530811,0.00681325979530811,0.00681325979530811,0.002086193
"1174",1174,-0.0619380921125412,-0.0619380921125412,-0.0619380921125412,-0.0619380921125412,-0.0619380921125412,-0.0619380921125412,0.103977615
"1175",1175,-0.160743102431297,-0.160743102431297,-0.160743102431297,-0.160743102431297,-0.160743102431297,-0.160743102431297,0.110807204
"1176",1176,-0.400209903717041,-0.400209903717041,-0.400209903717041,-0.400209903717041,-0.400209903717041,-0.400209903717041,0.15037311
"1177",1177,-0.492455273866653,-0.492455273866653,-0.492455273866653,-0.492455273866653,-0.492455273866653,-0.492455273866653,0.410315712
"1178",1178,-0.349701255559921,-0.349701255559921,-0.349701255559921,-0.349701255559921,-0.349701255559921,-0.349701255559921,0.174186748
"1179",1179,-0.41284441947937,-0.41284441947937,-0.41284441947937,-0.41284441947937,-0.41284441947937,-0.41284441947937,0.080744213
"1180",1180,-0.663662433624268,-0.663662433624268,-0.663662433624268,-0.663662433624268,-0.663662433624268,-0.663662433624268,-0.148196958
"1181",1181,-0.510251820087433,-0.510251820087433,-0.510251820087433,-0.510251820087433,-0.510251820087433,-0.510251820087433,-0.007972659
"1182",1182,-0.701002418994904,-0.701002418994904,-0.701002418994904,-0.701002418994904,-0.701002418994904,-0.701002418994904,-0.124595088
"1183",1183,-0.707119464874268,-0.707119464874268,-0.707119464874268,-0.707119464874268,-0.707119464874268,-0.707119464874268,-0.256888281
"1184",1184,-0.871270418167114,-0.871270418167114,-0.871270418167114,-0.871270418167114,-0.871270418167114,-0.871270418167114,-0.031891511
"1185",1185,-0.853170812129974,-0.853170812129974,-0.853170812129974,-0.853170812129974,-0.853170812129974,-0.853170812129974,-0.305139127
"1186",1186,-1.09234094619751,-1.09234094619751,-1.09234094619751,-1.09234094619751,-1.09234094619751,-1.09234094619751,-0.59870864
"1187",1187,-1.12800121307373,-1.12800121307373,-1.12800121307373,-1.12800121307373,-1.12800121307373,-1.12800121307373,-0.618991292
"1188",1188,-1.01892161369324,-1.01892161369324,-1.01892161369324,-1.01892161369324,-1.01892161369324,-1.01892161369324,-0.420200262
"1189",1189,-1.19769620895386,-1.19769620895386,-1.19769620895386,-1.19769620895386,-1.19769620895386,-1.19769620895386,-0.538898141
"1190",1190,-1.10636043548584,-1.10636043548584,-1.10636043548584,-1.10636043548584,-1.10636043548584,-1.10636043548584,-0.61892103
"1191",1191,-0.943846821784973,-0.943846821784973,-0.943846821784973,-0.943846821784973,-0.943846821784973,-0.943846821784973,-0.437924968
"1192",1192,-1.25263786315918,-1.25263786315918,-1.25263786315918,-1.25263786315918,-1.25263786315918,-1.25263786315918,-0.384308608
"1193",1193,-0.965905010700226,-0.965905010700226,-0.965905010700226,-0.965905010700226,-0.965905010700226,-0.965905010700226,-0.468097965
"1194",1194,-1.14426505565643,-1.14426505565643,-1.14426505565643,-1.14426505565643,-1.14426505565643,-1.14426505565643,-0.419532733
"1195",1195,-0.818069994449615,-0.818069994449615,-0.818069994449615,-0.818069994449615,-0.818069994449615,-0.818069994449615,-0.584479551
"1196",1196,-0.751208186149597,-0.751208186149597,-0.751208186149597,-0.751208186149597,-0.751208186149597,-0.751208186149597,-0.378953734
"1197",1197,-0.634727895259857,-0.634727895259857,-0.634727895259857,-0.634727895259857,-0.634727895259857,-0.634727895259857,-0.183116812
"1198",1198,-0.489866226911545,-0.489866226911545,-0.489866226911545,-0.489866226911545,-0.489866226911545,-0.489866226911545,-0.096714385
"1199",1199,-0.438840955495834,-0.438840955495834,-0.438840955495834,-0.438840955495834,-0.438840955495834,-0.438840955495834,0.138963639
"1200",1200,-0.529738187789917,-0.529738187789917,-0.529738187789917,-0.529738187789917,-0.529738187789917,-0.529738187789917,0.106089613
"1201",1201,-0.400715202093124,-0.400715202093124,-0.400715202093124,-0.400715202093124,-0.400715202093124,-0.400715202093124,0.10681435
"1202",1202,-0.194343328475952,-0.194343328475952,-0.194343328475952,-0.194343328475952,-0.194343328475952,-0.194343328475952,-0.133998543
"1203",1203,-0.30784484744072,-0.30784484744072,-0.30784484744072,-0.30784484744072,-0.30784484744072,-0.30784484744072,0.037171003
"1204",1204,-0.511341035366058,-0.511341035366058,-0.511341035366058,-0.511341035366058,-0.511341035366058,-0.511341035366058,-0.173666874
"1205",1205,-0.583924174308777,-0.583924174308777,-0.583924174308777,-0.583924174308777,-0.583924174308777,-0.583924174308777,-0.311406793
"1206",1206,-0.596090137958527,-0.596090137958527,-0.596090137958527,-0.596090137958527,-0.596090137958527,-0.596090137958527,-0.035460939
"1207",1207,-0.374420493841171,-0.374420493841171,-0.374420493841171,-0.374420493841171,-0.374420493841171,-0.374420493841171,0.019507415
"1208",1208,-0.316634654998779,-0.316634654998779,-0.316634654998779,-0.316634654998779,-0.316634654998779,-0.316634654998779,0.222363594
"1209",1209,-0.354312390089035,-0.354312390089035,-0.354312390089035,-0.354312390089035,-0.354312390089035,-0.354312390089035,0.490063799
"1210",1210,-0.456234753131866,-0.456234753131866,-0.456234753131866,-0.456234753131866,-0.456234753131866,-0.456234753131866,0.320036288
"1211",1211,-0.488643288612366,-0.488643288612366,-0.488643288612366,-0.488643288612366,-0.488643288612366,-0.488643288612366,0.134248327
"1212",1212,-0.272411435842514,-0.272411435842514,-0.272411435842514,-0.272411435842514,-0.272411435842514,-0.272411435842514,-0.045412378
"1213",1213,-0.368134588003159,-0.368134588003159,-0.368134588003159,-0.368134588003159,-0.368134588003159,-0.368134588003159,0.191408839
"1214",1214,-0.252846628427505,-0.252846628427505,-0.252846628427505,-0.252846628427505,-0.252846628427505,-0.252846628427505,-0.113087287
"1215",1215,-0.316887706518173,-0.316887706518173,-0.316887706518173,-0.316887706518173,-0.316887706518173,-0.316887706518173,0.011023706
"1216",1216,-0.0289326682686806,-0.0289326682686806,-0.0289326682686806,-0.0289326682686806,-0.0289326682686806,-0.0289326682686806,-0.122866666
"1217",1217,-0.000229045966989361,-0.000229045966989361,-0.000229045966989361,-0.000229045966989361,-0.000229045966989361,-0.000229045966989361,-0.031369437
"1218",1218,0.162790775299072,0.162790775299072,0.162790775299072,0.162790775299072,0.162790775299072,0.162790775299072,-0.079211355
"1219",1219,0.167967841029167,0.167967841029167,0.167967841029167,0.167967841029167,0.167967841029167,0.167967841029167,0.229428902
"1220",1220,0.373354732990265,0.373354732990265,0.373354732990265,0.373354732990265,0.373354732990265,0.373354732990265,-0.081409282
"1221",1221,0.179668575525284,0.179668575525284,0.179668575525284,0.179668575525284,0.179668575525284,0.179668575525284,0.130407394
"1222",1222,0.1404999345541,0.1404999345541,0.1404999345541,0.1404999345541,0.1404999345541,0.1404999345541,0.22737774
"1223",1223,0.162115886807442,0.162115886807442,0.162115886807442,0.162115886807442,0.162115886807442,0.162115886807442,0.343019186
"1224",1224,0.139897406101227,0.139897406101227,0.139897406101227,0.139897406101227,0.139897406101227,0.139897406101227,0.432563289
"1225",1225,0.220714703202248,0.220714703202248,0.220714703202248,0.220714703202248,0.220714703202248,0.220714703202248,0.623930095
"1226",1226,0.218612998723984,0.218612998723984,0.218612998723984,0.218612998723984,0.218612998723984,0.218612998723984,0.746487862
"1227",1227,0.239493057131767,0.239493057131767,0.239493057131767,0.239493057131767,0.239493057131767,0.239493057131767,0.90978969
"1228",1228,0.573362171649933,0.573362171649933,0.573362171649933,0.573362171649933,0.573362171649933,0.573362171649933,0.955750794
"1229",1229,0.607932269573212,0.607932269573212,0.607932269573212,0.607932269573212,0.607932269573212,0.607932269573212,1.01577257
"1230",1230,0.742022812366486,0.742022812366486,0.742022812366486,0.742022812366486,0.742022812366486,0.742022812366486,0.938117818
"1231",1231,0.580261290073395,0.580261290073395,0.580261290073395,0.580261290073395,0.580261290073395,0.580261290073395,1.092826764
"1232",1232,0.435743868350983,0.435743868350983,0.435743868350983,0.435743868350983,0.435743868350983,0.435743868350983,1.258296015
"1233",1233,0.425131916999817,0.425131916999817,0.425131916999817,0.425131916999817,0.425131916999817,0.425131916999817,0.974249812
"1234",1234,0.4931640625,0.4931640625,0.4931640625,0.4931640625,0.4931640625,0.4931640625,0.938774812
"1235",1235,0.427019655704498,0.427019655704498,0.427019655704498,0.427019655704498,0.427019655704498,0.427019655704498,0.998232781
"1236",1236,0.601666688919067,0.601666688919067,0.601666688919067,0.601666688919067,0.601666688919067,0.601666688919067,1.000849059
"1237",1237,0.513913094997406,0.513913094997406,0.513913094997406,0.513913094997406,0.513913094997406,0.513913094997406,1.143440355
"1238",1238,0.547314882278442,0.547314882278442,0.547314882278442,0.547314882278442,0.547314882278442,0.547314882278442,1.287219205
"1239",1239,0.90594869852066,0.90594869852066,0.90594869852066,0.90594869852066,0.90594869852066,0.90594869852066,1.055439334
"1240",1240,1.08649361133575,1.08649361133575,1.08649361133575,1.08649361133575,1.08649361133575,1.08649361133575,1.156051028
"1241",1241,1.21265935897827,1.21265935897827,1.21265935897827,1.21265935897827,1.21265935897827,1.21265935897827,1.317210803
"1242",1242,1.28038990497589,1.28038990497589,1.28038990497589,1.28038990497589,1.28038990497589,1.28038990497589,1.224440817
"1243",1243,1.28399419784546,1.28399419784546,1.28399419784546,1.28399419784546,1.28399419784546,1.28399419784546,1.079447655
"1244",1244,1.28495442867279,1.28495442867279,1.28495442867279,1.28495442867279,1.28495442867279,1.28495442867279,1.13650597
"1245",1245,1.31102216243744,1.31102216243744,1.31102216243744,1.31102216243744,1.31102216243744,1.31102216243744,1.40677118
"1246",1246,1.52930426597595,1.52930426597595,1.52930426597595,1.52930426597595,1.52930426597595,1.52930426597595,1.612170474
"1247",1247,1.8153760433197,1.8153760433197,1.8153760433197,1.8153760433197,1.8153760433197,1.8153760433197,1.30444646
"1248",1248,1.70696270465851,1.70696270465851,1.70696270465851,1.70696270465851,1.70696270465851,1.70696270465851,1.10517434
"1249",1249,1.45472276210785,1.45472276210785,1.45472276210785,1.45472276210785,1.45472276210785,1.45472276210785,1.117788043
"1250",1250,1.39976978302002,1.39976978302002,1.39976978302002,1.39976978302002,1.39976978302002,1.39976978302002,1.120968368
"1251",1251,1.43590188026428,1.43590188026428,1.43590188026428,1.43590188026428,1.43590188026428,1.43590188026428,1.178780591
"1252",1252,1.54105997085571,1.54105997085571,1.54105997085571,1.54105997085571,1.54105997085571,1.54105997085571,1.43019238
"1253",1253,1.48866713047028,1.48866713047028,1.48866713047028,1.48866713047028,1.48866713047028,1.48866713047028,1.330594482
"1254",1254,1.51542770862579,1.51542770862579,1.51542770862579,1.51542770862579,1.51542770862579,1.51542770862579,1.477630285
"1255",1255,1.43829870223999,1.43829870223999,1.43829870223999,1.43829870223999,1.43829870223999,1.43829870223999,1.465784703
"1256",1256,1.52078294754028,1.52078294754028,1.52078294754028,1.52078294754028,1.52078294754028,1.52078294754028,1.362026825
